label	text_a
smile	用心製作潮州菜 東涌幾年前經常出入，自從間戲院無左就少入去喇，近日因為去送機所以走左轉，北冀地下出口，原本係書局嗰層，嚟左個大變身，變哂食肆，而覺得裝修得最有氣派莫過于滿樂潮州，於是入去先食一轉early dinner 至出返九龍； 侍應招呼殷勤，茶款亦多選擇，有菊花、普珥、鐵觀音、香片、水仙、壽眉，菊花唔係好多酒家有，所以要左菊花，而菊花分量都好足，未斟而聞到清香嘅菊花味； 餐前三小碟前菜，青瓜雲耳，大芥菜，白蘿蔔，全部good good good，甜、鹹、酸、醋味道做到啱啱好，用料唔會因爲係前菜而馬虎； 沙茶牛肉炒河，牛肉大大片，肉嘅份量亦唔孤寒，下面每條河粉都沾滿沙茶； 方魚炒芥蘭，大棵嘅芥蘭至爽脆甜，可惜外皮會比較厚，容易食到渣，而滿樂好有心機，將每條芥蘭都削走厚皮，令客人食到條條都嫩綠； 椰汁桂花糕，小妹最鐘意食桂花糕，講真唔太差，但有改善空間。 
ok	😈邪惡玉子燒 話說朋友介紹呢間係葵涌廣場嘅玉子燒，咁啱今日行過就去試吓～～～   可能未到食飯時間六點幾唔係好多人， 朋友介紹食黑松露玉子燒咁我一於跟隊啦 可能鋪頭仔規模較細落單程序冇乜系統,佢連張飛仔都無，眼見都有漏單情況，各位食家去買左嘢食就記得留意下有冇叫到自己嗰樣嘢食啦   講返個玉子燒 色：顏色都係黃黃橙橙咁 不過不失 香：有少少蛋香但唔算好強烈 味：中規中矩，蛋嘅份量多啲會更好，啲黑松露同醬汁有啲咸，有點蟹子同粟米粒，加強了口感，不錯～ 大小： 女仔手掌咁大  整體黎講都不過不失嘅，但未至於令我覺得好掛住成日想走過來食咁啦～大家有興趣都可以試吓！
cry	唔正宗 難得係香港搵到間有廈門野食既鋪頭，想去解愁鄉，入店叫左份沙茶麵，扁食，土荀凍，春卷（薄餅），肉糉， 花生湯，一試全部都唔夠味，一d都唔正宗。扁食唔係廈門扁食，係褔州既! 沙茶湯底連蒜蓉味都冇!花生湯冇花生味，仲要稀爆，又細又貴，你話整到黃則和咁，都算。連最基本既配菜—菜頭酸都做唔好，一黎唔夠味，二黎正宗又點會一條條。辣椒醬仲要加水加茄汁，打住個廈門朵，個味實則似惠安，真係好失望。間野叫福建小吃都冇咁嬲。 
smile	東薈城精緻茶樓 機場附近嘅東薈城除左離地outlet之外, 去藍天嗰個出口個層有好幾間食肆, 今日收早同老人家飲茶, 就去滿樂吧. 午市有滷水拼盤, 炒飯麵, 點心, 茶芥就每人12蚊, 一坐低會加多樣我地唔食嘅「咸菜, 小食」(HKD10), 係酸菜同花生🥜, 費事問有無得退所以由佢. • 瑤柱菜苗餃 (HKD42) 比起淨蝦餃而家會prefer菜苗餃, 多啲蔬菜同瑤柱絲, 味道豐富好多, 水晶餃皮厚薄適中, 唔會一夾就穿. • 皮蛋叉燒腸粉 (HKD52) 旁邊兩條翠綠嘅菜心令到整體感覺新鮮好多, 腸粉皮同平時食有小小不同, 口感比較分明, 裡面叉燒同皮蛋份量係適中的, 皮蛋好爽.  • 古法馬拉糕 (HKD25) 一件四方馬拉糕趁熱食最好味. 甜甜的, d 氣孔分佈平均, 即係發酵得好, 中式嘅糕點有fluffy感, 仲係熱暖的, 每次飲茶必食. • 瑤柱蛋白炒飯 (HKD118) 鋪滿瑤柱絲嘅蛋白炒飯好吸引, 炒得乾身👍🏻, 蛋白份量夠👍🏻, 菜心切粒又新鮮👍🏻, 完全沒油淋淋. 三個人or以上黎飲茶絕對推介li個開心share. • 滷水鵝肉拼盆 (例) (HKD138) 滷水嘅鵝肉同翼好入味呢, 尤其潮州style豆腐墊底索滿滷水味, 本身唔肥嘅鵝肉, 肉質軟腍腍, 食多幾片都唔怕肥. • 連加一, 3個人食每人HKD155, 環境同食物質素係值回票價的.
ok	似濃不濃🤨 今日放假自己去Golden Monkey食lunch, 店內地方都算大, 雖然唔洗等位, 但撞正平日lunchtime時間比較多人, 加上人手不足？安排搵位入座混亂 上菜埋單混亂 總之就一片混亂😑   Supreme Combo Pho Noodles($93) 一嚟先飲一啖湯, 似濃但不濃, 真係非常一般, 無驚喜, 雖然樣樣餸都有少少, 但差不多$100一碗麵, 絕對唔值   👩🏽‍💻如果經開或者樓上商廈返工去試下都ok, 但唔洗特登加入must try list, 唔係唔好食, 只係價錢貴, 質素普通
cry	未達標嘅台式美食 D friend話The Night Market 喺又一城開咗，想去試吓，咁今晚就嚟試吓佢嘅台湾美食喇。 打開餐牌一睇，林林總總，真係有好多款台式地道小食，好似好吸引咁。   先嚟個炸蚵仔酥同蚵仔大腸麵線。  熱辣辣蚵仔係炸得外脆內軟，但唔知師傳係咪一時失，落咗好多鹽，鹹到食唔到，冇辦法之下，只得叫侍應嚟拎走佢，佢哋服務都唔錯，話會换過一碟畀我哋嘅 跟住上枱係蚵仔大腸麵線，賣相不俗，但份量比預期中少，而且味道偏…鹹。唔知發生咩事，两個菜都出咗問題，第一印象已經打晒折扣。 再上係鴨紅腸旺同三杯鷄。 酸酸辣辣夠晒惹味。  用石鍋上嘅三杯鷄，味道調校得幾好，不過鷄肉太乾身，食落嚡口。 再嚟過烏魚子炒飯，烏魚子嘅鹹香同炒飯好配。 最後整多碟新竹炒米粉，不過不失，平平無奇。 香港以台式美食作主打嘅食肆有好多，如果唔提升食物嘅質素，就冇再次幫襯嘅理由。
smile	茶記嘆港式料理 王的世界  星期日去左石陰，走既時候見到間局茶記冰室，呢排見有d冰室開到成行成市，而且質素又唔錯，見呢間未食過決定入去試下，我地一行四人等左3個字就入得，門口有得泊車直頭正，坐正門口可以睇埋車，我地係門口已經睇到好多野想試，最後嗌左6個小菜，佢地既小菜包埋湯，飯同飲品，絕對抵食，坐底之後見人人都有嗌冰鎮咕嚕肉先知走寶，唯有下次再試過。   好快黎左例湯，不過不失都幾夠味。 首先黎既係竟然係黃金蝦，蝦雖然唔算大隻但新鮮，而且滿佈咸蛋王好咸香～ 之後就到西蘭花炒帶子，個菜唔油帶子幾彈牙可以平衡返黃金蝦！ 再黎就係燒薯牛粒，薯仔同牛粒切到一啖一口，薯仔甜甜地好好味，加埋牛粒同黑椒，呢個直頭必試。 至於椒鹽豆腐都唔錯，外脆內軟而且夠野味。 最後就係麻辣木桶手撕雞，有隻雞翼插係上面好搞笑，雞肉夠麻，個人覺得再辣些少會更好，最後我地飽到行唔郁，個人覺得值得一試。 
ok	友善的侍應是亮點 去開樂富返工,午飯時間到到都多人,  呢一間係新開嘅譚仔三哥, 可以一試。 呢間嘢啲侍應,  唔知係唔係因為人唔多嘅關係, 態度十分好。 我叫咗一碗 豬潤 貢丸十小麻辣米線,凍檸茶。  貢丸係彈牙嘅, 但係又唔係真係咁有咬口。 豬潤就分量比較少,  但係米線一定係份量充足,  辣度亦都相當之理想的。 唯一可惜就係杯凍檸茶好甜, 甜到我要問阿姐加水, 奉勸其他人黎又叫凍檸檬茶的話就要叫小小甜。 我見隔離枱食緊土匪雞翼, 望落去好似比其他鋪頭細隻。 同事食既牛肉米線, 佢話啲牛肉有啲生生地。, 
cry	米芝蓮推介－－「流」既流沙包 食點心我鐘情既其實只有一間，不過心血來潮而新興呢個鐘數又唔開，就唯有食住呢間先啦。記得幾年前都黎過食煲仔飯，點心亦正正常常。不過今次就真係失望而回。  舖頭分兩邊，不過晚市都可以係食小菜個邊坐叫點心食 星期五夜晚好熱鬧，雖然要搭枱但氣氛好好，牆上有好多手寫menu，好有舊區中式餐廳既懷舊感覺  自己一個叫左兩個點心。等左成15至20分鐘，心諗都應該係即叫即蒸啦要等咁耐，點知流沙包三個都係實心既，真係丁丁流心都無，食到連影相都無心機 睇個樣都係番蒸蒸過龍 黑椒金錢肚屬於正常，不過蘿蔔比金錢肚出色，吸晒汁好入味。  作為米芝蓮推介應該唔憂做，但香港既餐廳就係咁，唔會keep到名氣同水準同成正比 
smile	好味粥底海鮮鍋 宜家好流行粥底海鮮鍋，上星期我就帶左屋企人去左新蒲崗呢間《蟹仙》度試下呢個食新興食法。 《蟹仙》顧名思義係主打海鮮啦，佢雖然冇華麗既裝潢，但佢對挑選海鮮食材既要求好高，點解我知呢？ 哈～因為有個疑似老闆娘既靚姐係店度好細心咁向每枱客人講解食材同煮法，為每款海鮮既烹調時間不一樣，為免過左火喉，佢都會在旁計算時間，唔驚會蒸過火，確保鮮甜美味！ 我地點左個398既海鮮餐，超豐富！鮑魚真係好大隻，蒸五分鐘就食得龍蝦大大隻，仲有好多膏又香濃，好厚肉，肉質彈嫩多汁。海蝦真係好新鮮，蒸到蝦頭既膏剛好熟透，蝦肉又滑又爽口！唔洗點豉油，入口鮮甜。 隻蟹真係值回票價，一啲都唔細隻，非常新鮮。鮮橙色澎湃飽滿既蟹膏已經令我唾液三尺，蒸完打開嗰蓋己經有好香蟹味，肉質結實，蟹膏濃郁。 海鮮就是這麼簡單，只要是新鮮，怎麼吃都好吃。而且呢個蒸氣鍋設計可以保留到海鮮既原汁原味。 有機蔬菜籃 蔬菜籃有粟米、南瓜、娃娃菜同唐生菜，佢哋本身非常新鮮，蒸完就保持到本身嘅鮮味，尤其鍾意粟米，鮮嫩清甜，有驚喜！ 南瓜排骨粥 呢個南瓜排骨粥超級鮮味！貝類的汁液超香濃，係吃過最鮮味既粥品。預先放喺鍋底嘅南瓜排骨同珍珠米已經煮成粥，底吸晒海鮮既精華。我地各人都吃左兩碗，將整個粥底食完，一滴都唔浪費！ 
ok	愈來愈貴又愈來愈普通 對太興其實無特別喜歡，好似高級少少的茶餐廳咁，重點係有時覺得太興個價位比較貴，食物又未去真係非常好食，如果唔係屋企人話去的話，都真係無咩機會去食。今日同屋企人黎食，3個人叫左2個菜，再加兩盅燉湯。杏汁豬肺湯，入口杏仁味非常非常非常重，好似飲緊杏仁汁咁，個豬肺洗得乾淨，亦無異味，食落軟軟綿綿咁；咕嚕肉，味道好滿意，大家都認為係全晚最好食，醬汁黏稠度及甜酸度適中，豬柳炸到外脆內嫩，入口有肉汁，而且啖啖肉唔會有骨；燒味，不過不失，個人覺得會鹹左少少，但老人家食落就話剛剛好。    
cry	可一不可再 睇到標題，都知我對呢間野係極度不滿㗎啦，喺網上見到好多小編係咁推，就諗住佢應該都真係唔錯呀，再望埋佢啲相，啲蔥花腸粉好似真係好正咁喎，專登搵一日來試，食完失望到我呢... 首先,佢啲腸粉煎得一啲都唔香,勁淋，又冇乜味,超難食。 好啦，咁就諗住俾個機會試吓佢啲車仔麵啦喎,好多餸可以揀咁,諗住車仔麵應該唔會差得去邊啊，但係食完之後勁口渴，好明顯又係味精嘢。不過佢哋嘅服務態度係幾好嘅,只不過啲嘢唔好食得來又貴囉。 
smile	宵夜時間 中秋佳節，除左食月餅玩燈籠之外，當然唔少得要食宵夜甜品。 同兩位表妹同老公去食糖水，揀左上水殿糖級！ 晚上九點幾⋯都幾多人，等左15分鐘就有位啦。 老公最愛哩度深海炸蛋，即係炸魚蛋😂都十分香口好味。仲有叫左炸雞。 我本想揀草莓沙冰，但無左⋯唯有轉番平時鐘意食既芒果沙冰，消暑好味，涼陣陣！ 老公叫左豆腐王國，有豆腐、有沙冰、有雪糕，賣相都幾吸引。 兩位表妹揀左個水果窩夫甜品share!窩夫切開有4塊，添著雪糕送入口，感覺非常好味。 
ok	舊區中的天堂 之前去過觀塘的躺室，覺得好relax. 今次來到糖室, 兩個名子都令人容易記得 估吾到糖室會開在屋村中既街坊食肆區, 店舖隔離係車仔麵老舖. 以黑色為主色既糖室 同兩旁既街坊食店好大對比😂同時亦非常顯眼！ 正門有一個吊床 好正！忍吾住影番幾張不經意相！😂  正門好吸引！ 店內裝潢舒適 朱古力香橙baileys沙冰 $42 因為呢杯既名堂有''baileys'' 呢個字眼 所以吸引到我叫黎試下，但始終朱古力夾香橙既飲品味道都係好一般 味道吾係咁容易接受到🙈 勝在夠大杯 消暑一流 💦 腐竹蛋糖水配芋圓$26 好少cafe會有得食中式糖水😂咁岩又想食 仲有我中意既芋圓！好味呀！糖水好濃 吾會浠 好多粒芋圓😍 仲有大大粒薏米 健康！要再encore👍🏼  朱古力同抹茶心太軟就食得多 呢間竟然有檸檬心太軟 $46 好有新鮮感！雖然只有微微的檸檬味 反而似奶黃味多d 好食呀！ 不過要等好耐 起碼半個鐘🙊 😋好食！ 
cry	完全失望！ 突燈抽時間放工去試下新店，點知等出火黎！原先見到門口一大班人排隊等位入去食，咁咪打算買外賣返去食，當時只有一位外賣客，心諗應該好快有得拎，誰知陸續有幾位外賣客黎買，佢地d外賣神咁早就出晒黎，我就等足半個鐘有多，原先排隊入去既食客都食完買單都未有得拎！明明呢d鹵味卓一卓就搞掂，但竟然等左半個鐘，仲要今日落緊雨，系出面淋雨呆企，返到屋企打開仲要少左一個料囉！伏到一個點，永不幫襯！！簡直整臭左台灣本店個名呀！  P.s. 六個餸變到得番五個，仲要浪費我寶貴既時間 
smile	摩登車仔麵 我相信好多人都同我一樣有時會鍾意食下公仔麵，不過又唔想返屋企自己整，出街食冇咪地方，就算有，都只係街邊檔或者細細間嘅鋪頭，近排我發覺有間做車仔麵的新店，填補到我呢個需要，我覺得呢個模式有得做。 食街邊車仔麵有時為了快，縱使配餸分開煮－格仔爐，但點了之後全部放在麵上，食之時混在一起並不是味道，四爺以小碟分開上，而且調味唔錯，方才可以真正享受一麵好麵。 芫茜皮蛋湯底做得幾好，幾清。祕製撈麵沙爹汁唔夠，不過把小碟的咖哩魚蛋汁或麻辣牛肚汁加落去就剛好。  瑞士雞翼味道唔錯，夠濃帶點甜。日本糖心蛋非常好，香滑。 王牌豬腩仔都好，好夠味但今天就係肥咗啲。 後話，後來來過多次，中午得份非常多人要排隊，下午時間過了人潮比較好。
ok	估唔到柴灣都有好野:D 好耐無去柴灣啦!! 咁岩約左同屋企人食晚飯~去探探嫲嫲~咁就諗住坐得舒服d於是去左青年廣埸睇下有咩食啦! 因為4樓都有幾間餐廳可以簡~ 於是見到呢個招牌我地就比佢吸引住左啦! 實在太吸引啦!!我本身都非常鍾意食西餐! 哈哈 唔知呢間野係新開定咩呢? 我都唔知~好耐未去過柴灣~ 咁經過一家人既商議~決定食呢間啦! 都幾抵食~有個4-6人家庭套餐~而我地有9個人 所以嗌左2個家庭套餐~而每1個人係可以入去任食沙律吧~ 咁沙律吧都相當豐富啦~ 有忌廉湯或蕃茄湯~ 咁岩去到已經轉左蕃茄湯lu, 咁仲有d麵包~岩岩出爐仲好熱~~ 沙津菜都唔差~仲幾多選擇~ 咁主餐都唔錯啦~最出色係個蝦多士!!哈哈 味道脆口~亦唔會太膩~ 而個pizza非常出色! 芝士控一定好鍾意! 整體: 下次會再黎咖!!
